시도,시군구,읍면동,구분,행정기관코드,담당자
충청남도,홍성군,갈산면,면,4480038000,
충청남도,홍성군,구항면,면,4480039000,
충청남도,예산군,예산읍,읍,4481025000,
충청남도,예산군,삽교읍,읍,4481025300,
충청남도,예산군,대술면,면,4481031000,
충청남도,예산군,신양면,면,4481032000,
충청남도,예산군,광시면,면,4481033000,
충청남도,예산군,대흥면,면,4481034000,
충청남도,예산군,응봉면,면,4481035000,
충청남도,예산군,덕산면,면,4481036000,
충청남도,예산군,봉산면,면,4481037000,
충청남도,예산군,고덕면,면,4481038000,
충청남도,예산군,신암면,면,4481039000,
충청남도,예산군,오가면,면,4481040000,
충청남도,태안군,태안읍,읍,4482525000,
충청남도,태안군,안면읍,읍,4482525300,
충청남도,태안군,고남면,면,4482531000,
충청남도,태안군,남면,면,4482532000,
충청남도,태안군,근흥면,면,4482533000,
충청남도,태안군,소원면,면,4482534000,
충청남도,태안군,원북면,면,4482535000,
충청남도,태안군,이원면,면,4482536000,
경상북도,포항시남구,구룡포읍,읍,4711125000,
경상북도,포항시남구,연일읍,읍,4711125300,
경상북도,포항시남구,오천읍,읍,4711125600,
경상북도,포항시남구,대송면,면,4711131000,
경상북도,포항시남구,동해면,면,4711132000,
경상북도,포항시남구,장기면,면,4711133000,
경상북도,포항시남구,호미곶면,면,4711135000,
경상북도,포항시남구,상대동,동,4711152500,
경상북도,포항시남구,해도동,동,4711154500,
경상북도,포항시남구,송도동,동,4711155000,
경상북도,포항시남구,청림동,동,4711156000,
경상북도,포항시남구,제철동,동,4711157000,
경상북도,포항시남구,효곡동,동,4711158000,
경상북도,포항시남구,대이동,동,4711159000,
경상북도,포항시북구,흥해읍,읍,4711325000,
경상북도,포항시북구,신광면,면,4711331000,
경상북도,포항시북구,청하면,면,4711332000,
경상북도,포항시북구,송라면,면,4711333000,
경상북도,포항시북구,기계면,면,4711334000,
경상북도,포항시북구,죽장면,면,4711335000,
경상북도,포항시북구,기북면,면,4711336000,
경상북도,포항시북구,중앙동,동,4711352000,
경상북도,포항시북구,양학동,동,4711363000,
경상북도,포항시북구,죽도동,동,4711365500,
경상북도,포항시북구,용흥동,동,4711366500,
경상북도,포항시북구,우창동,동,4711368000,
경상북도,포항시북구,두호동,동,4711369000,
경상북도,포항시북구,장량동,동,4711370000,
경상북도,포항시북구,환여동,동,4711371000,
경상북도,경주시,감포읍,읍,4713025000,
경상북도,경주시,안강읍,읍,4713025300,
경상북도,경주시,건천읍,읍,4713025600,
경상북도,경주시,외동읍,읍,4713025900,
경상북도,경주시,문무대왕면,면,4713031500,
경상북도,경주시,양남면,면,4713032000,
경상북도,경주시,내남면,면,4713033000,
경상북도,경주시,산내면,면,4713034000,
경상북도,경주시,서면,면,4713035000,
경상북도,경주시,현곡면,면,4713036000,
경상북도,경주시,강동면,면,4713037000,
경상북도,경주시,천북면,면,4713038000,
경상북도,경주시,황오동,동,4713053000,
경상북도,경주시,성건동,동,4713055000,
경상북도,경주시,황남동,동,4713057000,
경상북도,경주시,선도동,동,4713059000,
경상북도,경주시,월성동,동,4713060500,
경상북도,경주시,용강동,동,4713061500,
경상북도,경주시,황성동,동,4713062100,
경상북도,경주시,동천동,동,4713063000,
경상북도,경주시,불국동,동,4713065000,
경상북도,경주시,보덕동,동,4713066000,
경상북도,김천시,아포읍,읍,4715025000,
경상북도,김천시,농소면,면,4715031000,
경상북도,김천시,남면,면,4715032000,
경상북도,김천시,개령면,면,4715034000,
경상북도,김천시,감문면,면,4715035000,
경상북도,김천시,어모면,면,4715036000,
경상북도,김천시,봉산면,면,4715037000,
경상북도,김천시,대항면,면,4715038000,
경상북도,김천시,감천면,면,4715039000,
경상북도,김천시,조마면,면,4715040000,
경상북도,김천시,구성면,면,4715041000,
경상북도,김천시,지례면,면,4715042000,
경상북도,김천시,부항면,면,4715043000,
경상북도,김천시,대덕면,면,4715044000,
경상북도,김천시,증산면,면,4715045000,
경상북도,김천시,자산동,동,4715051600,
경상북도,김천시,평화남산동,동,4715053600,
경상북도,김천시,양금동,동,4715056500,
경상북도,김천시,대신동,동,4715057500,
경상북도,김천시,대곡동,동,4715059500,
경상북도,김천시,지좌동,동,4715061000,
경상북도,김천시,율곡동,동,4715064000,
경상북도,안동시,풍산읍,읍,4717025000,
경상북도,안동시,와룡면,면,4717031000,
경상북도,안동시,북후면,면,4717032000,
경상북도,안동시,서후면,면,4717033000,
경상북도,안동시,풍천면,면,4717034000,
경상북도,안동시,일직면,면,4717035000,
경상북도,안동시,남후면,면,4717036000,
경상북도,안동시,남선면,면,4717037000,
경상북도,안동시,임하면,면,4717038000,
경상북도,안동시,길안면,면,4717039000,
경상북도,안동시,임동면,면,4717040000,
경상북도,안동시,예안면,면,4717041000,
경상북도,안동시,도산면,면,4717042000,
경상북도,안동시,녹전면,면,4717043000,
경상북도,안동시,중구동,동,4717051000,
경상북도,안동시,명륜동,동,4717052000,
경상북도,안동시,용상동,동,4717055500,
경상북도,안동시,서구동,동,4717058500,
경상북도,안동시,태화동,동,4717060000,
경상북도,안동시,평화동,동,4717062000,
경상북도,안동시,안기동,동,4717063000,
경상북도,안동시,옥동,동,4717065000,
경상북도,안동시,송하동,동,4717066000,
경상북도,안동시,강남동,동,4717069000,
경상북도,구미시,선산읍,읍,4719025000,
경상북도,구미시,고아읍,읍,4719025300,
경상북도,구미시,산동읍,읍,4719025600,
경상북도,구미시,무을면,면,4719031000,
경상북도,구미시,옥성면,면,4719032000,
경상북도,구미시,도개면,면,4719033000,
경상북도,구미시,해평면,면,4719034000,
경상북도,구미시,장천면,면,4719036000,
경상북도,구미시,송정동,동,4719051000,
경상북도,구미시,원평동,동,4719053500,
경상북도,구미시,도량동,동,4719055100,
경상북도,구미시,지산동,동,4719055500,
경상북도,구미시,선주원남동,동,4719056500,
경상북도,구미시,형곡1동,동,4719058200,
경상북도,구미시,형곡2동,동,4719058300,
경상북도,구미시,신평1동,동,4719059000,
경상북도,구미시,신평2동,동,4719060000,
경상북도,구미시,비산동,동,4719061000,
경상북도,구미시,광평동,동,4719063000,
경상북도,구미시,상모사곡동,동,4719064500,
경상북도,구미시,임오동,동,4719066000,
경상북도,구미시,인동동,동,4719067000,
경상북도,구미시,진미동,동,4719068000,
경상북도,구미시,양포동,동,4719069000,
경상북도,구미시,공단동,동,4719070000,
경상북도,영주시,풍기읍,읍,4721025000,
경상북도,영주시,이산면,면,4721031000,
경상북도,영주시,평은면,면,4721032000,
경상북도,영주시,문수면,면,4721033000,
경상북도,영주시,장수면,면,4721034000,
경상북도,영주시,안정면,면,4721035000,
경상북도,영주시,봉현면,면,4721036000,
경상북도,영주시,순흥면,면,4721037000,
경상북도,영주시,단산면,면,4721038000,
경상북도,영주시,부석면,면,4721039000,
경상북도,영주시,상망동,동,4721051000,
경상북도,영주시,하망동,동,4721052500,
경상북도,영주시,영주1동,동,4721055000,
경상북도,영주시,영주2동,동,4721056000,
경상북도,영주시,휴천1동,동,4721059000,
경상북도,영주시,휴천2동,동,4721060000,
경상북도,영주시,휴천3동,동,4721061000,
경상북도,영주시,가흥1동,동,4721062000,
경상북도,영주시,가흥2동,동,4721063000,
경상북도,영천시,금호읍,읍,4723025000,
경상북도,영천시,청통면,면,4723031000,
경상북도,영천시,신녕면,면,4723032000,
경상북도,영천시,화산면,면,4723033000,
경상북도,영천시,화북면,면,4723034000,
경상북도,영천시,화남면,면,4723035000,
경상북도,영천시,자양면,면,4723036000,
경상북도,영천시,임고면,면,4723037000,
경상북도,영천시,고경면,면,4723038000,
경상북도,영천시,북안면,면,4723039000,
경상북도,영천시,대창면,면,4723040000,
경상북도,영천시,동부동,동,4723051000,
경상북도,영천시,중앙동,동,4723052000,
경상북도,영천시,서부동,동,4723053500,
경상북도,영천시,완산동,동,4723054000,
경상북도,영천시,남부동,동,4723055500,
경상북도,상주시,함창읍,읍,4725025000,
경상북도,상주시,중동면,면,4725031000,
경상북도,상주시,사벌국면,면,4725032500,
경상북도,상주시,낙동면,면,4725033000,
